"","B.Code","D.Item","P.Product","Herd.Stage","GE_daily","CH4_kg_year","Total_Amount","D.Unit.Amount","CH4_flag","Ym","source","final_intake_kg_day","ED.Mean.T","T.Name","T.Control"
"1571","LM0248","HGB","Goat",NA,10.7915,3.89289061096137,0.565,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.565,"T3 HGB","no"
"1572","LM0248","HGB1","Goat",NA,10.7915,3.89289061096137,0.565,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.565,"T6 HGB1","no"
"1573","LM0248","HGB2","Goat",NA,NA,NA,NA,"kg","missing_amount",0.055,"GE_diet_from_ingredients",NA,NA,"T7 HB2","yes"
"1574","LM0260","Calliandra","Cattle",NA,1482.26193786969,583.316018676482,85,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,85,"Calliandra","no"
"1575","LM0280","CC Diet","Goat",NA,NA,NA,1.331,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"T D3","yes"
"1576","LM0280","GBC Diet","Goat",NA,NA,NA,1.385,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"T D2","no"
"1577","LM0280","LBC Diet","Goat",NA,NA,NA,1.343,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"T D1","no"
"1578","LM0295","1CSM:2Pjp","Sheep",NA,14.0691003361219,6.18256691320505,0.7307,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.7307,"T D4","no"
"1579","LM0295","2CSM:1Pjp","Sheep",NA,15.1099360963962,6.63995484703268,0.7477,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.7477,"T D3","no"
"1580","LM0295","CSM","Sheep",NA,16.5726133812114,7.28271806356739,0.7831,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.7831,"T D2","no"
"1581","LM0295","Pjp","Sheep",NA,12.51903,5.50139943665768,0.6841,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.6841,"T D5","no"
"1582","LM0297","15% DM Leucaena","Sheep",NA,11.8927568159784,5.22618810305033,0.60986,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.60986,"T2 15% Leucaena","no"
"1583","LM0297","30% DM Leucaena","Sheep",NA,12.3208769211407,5.41432246372857,0.63543,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.63543,"T3 30% Leucaena","no"
"1584","LM0297","45% DM Leucaena","Sheep",NA,12.6834547799548,5.57365474651924,0.65764,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.65764,"T4 45% Leucaena","no"
"1585","LM0297","Control (No Leucaena)","Sheep",NA,11.6481818843573,5.11871137433885,0.59362,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.59362,"T1 Control (No Leucaena)","yes"
"1586","LM0298","WLG1","Sheep",NA,10.6,4.65809523809524,0.5,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.5,"WLG1","no"
"1587","LM0299","150g Concentrate Mix","Sheep",NA,NA,NA,NA,"kg","missing_amount",0.067,"GE_diet_from_ingredients",NA,NA,"B1 and D1","yes"
"1588","LM0299","150g Concentrate Mix","Sheep",NA,NA,NA,NA,"kg","missing_amount",0.067,"GE_diet_from_ingredients",NA,NA,"B2 and D2","yes"
"1589","LM0299","150g Concentrate Mix","Sheep",NA,NA,NA,NA,"kg","missing_amount",0.067,"GE_diet_from_ingredients",NA,NA,"B3  and  D1","no"
"1590","LM0299","150g Concentrate Mix","Sheep",NA,NA,NA,NA,"kg","missing_amount",0.067,"GE_diet_from_ingredients",NA,NA,"B4 and D1","no"
"1591","LM0299","350g Concentrate Mix","Sheep",NA,NA,NA,NA,"kg","missing_amount",0.067,"GE_diet_from_ingredients",NA,NA,"B1 and D2","yes"
"1592","LM0299","350g Concentrate Mix","Sheep",NA,NA,NA,NA,"kg","missing_amount",0.067,"GE_diet_from_ingredients",NA,NA,"B2 and D1","yes"
"1593","LM0299","350g Concentrate Mix","Sheep",NA,NA,NA,NA,"kg","missing_amount",0.067,"GE_diet_from_ingredients",NA,NA,"B3 and D2","no"
"1594","LM0299","350g Concentrate Mix","Sheep",NA,NA,NA,NA,"kg","missing_amount",0.067,"GE_diet_from_ingredients",NA,NA,"B4 and D2","no"
"1595","LM0320","D 10","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",NA,"GE_all",NA,NA,"T D2","no"
"1596","LM0320","D 20","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",NA,"GE_all",NA,NA,"T D3","no"
"1597","LM0320","D 30","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",NA,"GE_all",NA,NA,"T D4","no"
"1598","LM0320","D Con","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",NA,"GE_all",NA,NA,"T D1 Con","yes"
"1599","LM0322","MOLM0","Goat",NA,7.09899589151111,2.56086868862687,0.2593,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T1 MOLM0","yes"
"1600","LM0322","MOLM100","Goat",NA,8.18040982537777,2.95097443386269,0.2497,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T3 MOLM100","no"
"1601","LM0322","MOLM50","Goat",NA,8.13328553410369,2.93397497029886,0.2669,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"T2 MOLM50","no"
"1602","LM0329","Con","Goat",NA,24.62344864,8.88258277534591,1.372,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Con","yes"
"1603","LM0329","Seca1","Goat",NA,NA,NA,1.402,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Seca1","no"
"1604","LM0329","Seca2","Goat",NA,NA,NA,1.33,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Seca2","no"
"1605","LM0336","CM0","Sheep",NA,21.2805570097591,9.35159068595974,1.17,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.17,"T1 CM0","yes"
"1606","LM0336","CM100","Sheep",NA,21.4235390825133,9.41442314937759,1.15,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.15,"T5 CM100","no"
"1607","LM0336","CM25","Sheep",NA,22.1408684330857,9.72964847315563,1.21,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.21,"T2 CM25","no"
"1608","LM0336","CM50","Sheep",NA,21.9090592475062,9.62778156150519,1.19,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.19,"T3 CM50","no"
"1609","LM0336","CM75","Sheep",NA,21.2973517563588,9.35897101889944,1.15,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.15,"T4 CM75","no"
"1610","LM0339","20% silage","Sheep",NA,NA,NA,1.57,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"Diet 2","no"
"1611","LM0339","50% silage","Sheep",NA,NA,NA,1.11,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"Diet 3","no"
"1612","LM0339","70% silage","Sheep",NA,14.8866446893929,6.54183101310158,0.91,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.91,"Diet 4","no"
"1613","LM0339","Control","Sheep",NA,25.1846004,11.0671950185445,1.37,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"Diet 1","yes"
"1614","LM0347","DBL0","Cattle",NA,170.749918422254,70.5551549707048,9.23,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,9.23,"T D1 Con","yes"
"1615","LM0347","DBL100","Cattle",NA,171.443024222932,70.8415515185324,9.48,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,9.48,"T D3","no"
"1616","LM0347","DBL150","Cattle",NA,177.462138151172,73.3286948209558,9.92,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,9.92,"T D4","no"
"1617","LM0347","DBL200","Cattle",NA,177.194409104333,73.2180671582056,10.02,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,10.02,"T D5","no"
"1618","LM0347","DBL50","Cattle",NA,175.517188974256,72.5250271421926,9.59,"kg","GE_diet_based",0.063,"GE_diet_from_ingredients",NA,9.59,"T D2","no"
"1619","LM0349","CACT-AA","Goat",NA,NA,NA,0.599840383080606,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"T1 CACT-AA","no"
"1620","LM0349","CACT-LL","Goat",NA,NA,NA,0.64096834264432,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"T2 CACT-LL","no"
"1621","LM0349","CACT-MA","Goat",NA,NA,NA,0.59217877094972,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"T3 CACT-MA","no"
"1622","LM0349","Commercial Sheep Meal Diet","Goat",NA,NA,NA,0.654748603351955,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"T4 Commercial Sheep Meal Diet","yes"
"1623","NJ0008","100% DGH","Sheep",NA,13.1768,5.79045182389937,0.728,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.728,"T5","no"
"1624","NJ0008","100% NPH","Sheep",NA,NA,NA,0.65,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T1","yes"
"1625","NJ0008","25% NPH +75% DGH","Sheep",NA,NA,NA,0.716,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T4","no"
"1626","NJ0008","50% NPH + 50% DGH","Sheep",NA,NA,NA,0.682,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T3","no"
"1627","NJ0008","75% NPH +25% DGH","Sheep",NA,NA,NA,0.675,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T2","no"
"1628","NJ0013","Group C","Goat",NA,8.91889358484688,3.21737266335671,0.491,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.491,"Group C","yes"
"1629","NJ0013","Group GH","Goat",NA,10.6990393512725,3.85953665726498,0.589,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.589,"Group GH","no"
"1630","NJ0016","Leucaena leucocephala Y1","Cattle",NA,19.4595074015238,8.93423924724047,1.04285714285714,"kg","GE_diet_based",0.07,"GE_diet_from_ingredients",NA,1.04285714285714,"L. leucocephala Y1","no"
"1631","NJ0016","Leucaena leucocephala Y2","Cattle",NA,19.4595074015238,8.93423924724047,1.04285714285714,"kg","GE_diet_based",0.07,"GE_diet_from_ingredients",NA,1.04285714285714,"L. leucocephala Y2","no"
"1632","NJ0016","Leucaena leucocephala Y3","Cattle",NA,19.4595074015238,8.93423924724047,1.04285714285714,"kg","GE_diet_based",0.07,"GE_diet_from_ingredients",NA,1.04285714285714,"L. leucocephala Y3","no"
"1633","NJ0016","Mixed forage meal Y1","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.065,"GE_all",NA,NA,"Mixed forage meal Y1","no"
"1634","NJ0016","Mixed forage meal Y2","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.065,"GE_all",NA,NA,"Mixed forage meal Y2","no"
"1635","NJ0016","Mixed forage meal Y3","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.065,"GE_all",NA,NA,"Mixed forage meal Y3","no"
"1636","NJ0025","Leucaena leucocephala","Cattle",NA,NA,NA,NA,NA,"missing_amount",0.04,"GE_all",NA,NA,"L. leucocephala","no"
"1637","NJ0025","Mixed forage meal","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.04,"GE_all",NA,NA,"Mixed forage meal","no"
"1638","NJ0025","Urea-treated Maize strover","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.04,"GE_all",NA,NA,"Urea-treated strover","no"
"1639","NJ0032","SB-0","Sheep",NA,12.5672123266667,5.52257282028092,0.5955,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"SB-0","yes"
"1640","NJ0032","SB-10","Sheep",NA,12.1773012136593,5.35122913171675,0.59638,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"SB-10","no"
"1641","NJ0032","SB-15","Sheep",NA,11.9485432296296,5.25070304906726,0.59888,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"SB-15","no"
"1642","NJ0032","SB-20","Sheep",NA,11.8329665831111,5.19991370691793,0.58988,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"SB-20","no"
"1643","NJ0032","SB-5","Sheep",NA,12.5096851624889,5.49729291372266,0.59297,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"SB-5","no"
"1644","NJ0044","T2","Sheep",NA,13.2952032270555,5.84248328692978,0.6884,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.6884,"T2","no"
"1645","NJ0044","T3","Sheep",NA,16.302253030185,7.16391011416307,0.8441,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.8441,"T3","no"
"1646","NJ0044","T4","Sheep",NA,18.6739399036615,8.20613118318133,0.9669,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.9669,"T4","no"
"1647","NN0005","0 M","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.04,"GE_all",NA,NA,"Bulls HB T1...Bulls HF T1","no"
"1648","NN0005","0 M","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.04,"GE_all",NA,NA,"Bulls HB T1","no"
"1649","NN0005","0 M","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.04,"GE_all",NA,NA,"Bulls HF T1","no"
"1650","NN0005","20 M","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.063,"GE_all",NA,NA,"Bulls HB T2...Bulls HF T2","no"
"1651","NN0005","20 M","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.063,"GE_all",NA,NA,"Bulls HB T2","no"
"1652","NN0005","20 M","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.063,"GE_all",NA,NA,"Bulls HF T2","no"
"1653","NN0005","40 M","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.063,"GE_all",NA,NA,"Bulls HB T3...Bulls HF T3","no"
"1654","NN0005","40 M","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.063,"GE_all",NA,NA,"Bulls HB T3","no"
"1655","NN0005","40 M","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.063,"GE_all",NA,NA,"Bulls HF T3","no"
"1656","NN0005","60 M","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.063,"GE_all",NA,NA,"Bulls HB T4...Bulls HF T4","no"
"1657","NN0005","60 M","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.063,"GE_all",NA,NA,"Bulls HB T4","no"
"1658","NN0005","60 M","Cattle",NA,NA,NA,NA,NA,"missing_GE_value",0.063,"GE_all",NA,NA,"Bulls HF T4","no"
"1659","NN0007","WS(Urea +7) CON","Sheep",NA,0,0,0.579831986499886,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.579831986499886,"T WS(Urea +7) CON","yes"
"1660","NN0021","GH200","Sheep",NA,12.0536471072,5.29689020676687,0.685,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.685,"T2","no"
"1661","NN0021","GH400","Sheep",NA,13.65493453312,6.00056467219137,0.776,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.776,"T3","no"
"1662","NN0021","GH600","Sheep",NA,16.8047196896,7.38471554374066,0.955,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.955,"T4","no"
"1663","NN0021","GHMB","Sheep",NA,17.3682468301459,7.63235357109108,0.976,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.976,"T5","no"
"1664","NN0021","GHWB","Sheep",NA,19.3301972339265,8.49451883837686,1.09,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.09,"T6","no"
"1665","NN0022","150g/day","Sheep",NA,2.639484768,1.15990296498544,0.15,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.15,"150g/day","no"
"1666","NN0022","300g/day","Sheep",NA,5.278969536,2.31980592997089,0.3,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.3,"300g/day","no"
"1667","NN0022","450g/day","Sheep",NA,7.918454304,3.47970889495634,0.45,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.45,"450g/day","no"
"1668","NN0034","UNTS","Goat",NA,NA,NA,0.326820067567177,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"T1  UNTS","yes"
"1669","NN0034","UNTS + CS","Goat",NA,15.1986373346533,5.48270699897872,0.638598207338375,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.638598207338375,"T3 UNTS + CS","no"
"1670","NN0034","UTS","Goat",NA,NA,NA,0.329554963530082,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"T2 UTS","no"
"1671","NN0080","T2","Sheep",NA,NA,NA,NA,"kg","missing_amount",0.067,"GE_diet_from_ingredients",NA,NA,"T2","no"
"1672","NN0081","C","Sheep",NA,9.28007762639866,4.07806466044168,0.5,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.5,"C","yes"
"1673","NN0081","OC-FB-0.25C","Sheep",NA,NA,NA,0.818998278702215,"kg","missing_GE_diet",0.067,"GE_diet_from_ingredients",NA,0.818998278702215,"OC-FB-0.25C","no"
"1674","NN0081","OC-FB-0.5C","Sheep",NA,NA,NA,0.992167825038873,"kg","missing_GE_diet",0.067,"GE_diet_from_ingredients",NA,0.992167825038873,"OC-FB-0.5C","no"
"1675","NN0083","Barley Concentrate CON","Sheep",NA,18.466723770315,8.11507151487969,1.015,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.015,"T Barley Concentrate CON Sheep","yes"
"1676","NN0083","Barley Concentrate CON","Sheep",NA,18.466723770315,8.11507151487969,1.015,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.015,"T Barley Concentrate CON Goat","yes"
"1677","NN0092.1","Cac-FL","Goat",NA,7.56262270553406,2.72811591758484,0.4,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.4,"Cac-FL","no"
"1678","NN0092.2","C130","Goat",NA,11.2994258155887,4.07611811766296,0.6,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6,"C130","yes"
"1679","NN0092.2","C260","Goat",NA,5.71647527186291,2.06214269690293,0.3,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.3,"C260","no"
"1680","NN0101","B","Goat",NA,1.61259046390225,0.581720639044702,0.1265,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.1265,"B","no"
"1681","NN0101","B-PEG","Goat",NA,1.18268225858367,0.42663695132196,0.1265,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.1265,"B-PEG","no"
"1682","NN0106","B0","Sheep",NA,NA,NA,NA,NA,"missing_amount",0.067,"GE_all",NA,NA,"B0","yes"
"1683","NN0106","B1","Sheep",NA,NA,NA,NA,NA,"missing_amount",0.067,"GE_all",NA,NA,"B1","no"
"1684","NN0106","B2","Sheep",NA,8.203395164,3.60492414619263,0.66463,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"B2","no"
"1685","NN0106","B3","Sheep",NA,7.9799607776,3.50673748097409,0.65317,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"B3","no"
"1686","NN0106","B4","Sheep",NA,7.049347548,3.09778606085067,0.59117,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"B4","no"
"1687","NN0107.1","Green panic","Cattle",NA,-11.8044586666667,-4.64542039173406,7.2,"kg","amount_from_total_amounts",0.06,"GE_all",NA,NA,"Diet 4","yes"
"1688","NN0107.1","TIS-2532.OP.1.13","Cattle",NA,125.366586666666,49.3356378796045,9,"kg","amount_from_total_amounts",0.06,"GE_all",NA,NA,"Diet 3","no"
"1689","NN0107.1","TIS-8164","Cattle",NA,98.9051111111115,38.9222270140762,7.4,"kg","amount_from_total_amounts",0.06,"GE_all",NA,NA,"Diet 2","no"
"1690","NN0107.1","TIS-87/007","Cattle",NA,64.9377719999999,25.5550261778975,8.1,"kg","amount_from_total_amounts",0.06,"GE_all",NA,NA,"Diet 1","no"
"1691","NN0154","Lupins Supplimentation","Sheep",NA,NA,NA,NA,"kg","missing_GE_diet",0.067,"GE_diet_from_ingredients",NA,NA,"SAMM Lupin Supplimentation...Merino Lupin Supplimentation","no"
"1692","NN0154","Lupins Supplimentation","Sheep",NA,NA,NA,NA,"kg","missing_GE_diet",0.067,"GE_diet_from_ingredients",NA,NA,"SAMM Lupin Supplimentation","no"
"1693","NN0154","Lupins Supplimentation","Sheep",NA,NA,NA,NA,"kg","missing_GE_diet",0.067,"GE_diet_from_ingredients",NA,NA,"Merino Lupin Supplimentation","no"
"1694","NN0154","Lupins Supplimentation","Sheep",NA,NA,NA,NA,"kg","missing_GE_diet",0.067,"GE_diet_from_ingredients",NA,NA,"Lupins Supplimentation Merino","no"
"1695","NN0154","Lupins Supplimentation","Sheep",NA,NA,NA,NA,"kg","missing_GE_diet",0.067,"GE_diet_from_ingredients",NA,NA,"Lupins Supplimentation SAMM","no"
"1696","NN0179","Diet 1","Sheep",NA,19.1995456297088,8.43710491239045,1.0169,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.0169,"Diet 1","yes"
"1697","NN0179","Diet 2","Sheep",NA,19.9830161917236,8.78139552504226,1.0869,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.0869,"Diet 2","no"
"1698","NN0179","Diet 3","Sheep",NA,20.9786963960386,9.21894016828615,1.1694,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.1694,"Diet 3","no"
"1699","NN0179","Diet 4","Sheep",NA,21.249592,9.33798333081761,1.2376,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.2376,"Diet 4","no"
"1700","NN0179","Diet 5","Sheep",NA,22.34128,9.81771792273136,1.2142,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.2142,"Diet 5","no"
"1701","NN0180.1","PW 0","Sheep",NA,15.84,6.96077628032345,NA,NA,"ok",0.067,"Reconstructed",0.96,NA,"T M","yes"
"1702","NN0180.1","PW 100","Sheep",NA,17.01,7.47492452830189,1.05,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"T PW","no"
"1703","NN0180.1","PW 25","Sheep",NA,19.6378,8.62969270440252,1.183,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"T M PW 25","no"
"1704","NN0180.1","PW 50","Sheep",NA,21.6384,9.50884226415094,1.344,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"T M PW HALF","no"
"1705","NN0180.1","PW 75","Sheep",NA,13.9443,6.12772428571429,0.877,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"T M PW 75","no"
"1706","NN0180.2","Control","Sheep",NA,23.447175,10.303695680593,1.4925,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"Control","yes"
"1707","NN0180.2","DB","Sheep",NA,19.488573,8.56411595175202,1.2813,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"DB","no"
"1708","NN0180.2","DB + PHS","Sheep",NA,15.326877,6.73528799703504,1.0363,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"DB + PHS","no"
"1709","NN0188","Diet 0","Cattle",NA,227.967646618795,89.7123353270729,12.55,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,12.55,"Diet 0","yes"
"1710","NN0189","150g Dual purpose","Sheep",NA,NA,NA,NA,"kg","missing_amount",0.067,"GE_diet_from_ingredients",NA,NA,"D5 150g Dual-purpose type","no"
"1711","NN0189","150g Forage type","Sheep",NA,NA,NA,NA,"kg","missing_amount",0.067,"GE_diet_from_ingredients",NA,NA,"D3 150g Forage type","no"
"1712","NN0189","300g Forage type","Sheep",NA,NA,NA,NA,"kg","missing_amount",0.067,"GE_diet_from_ingredients",NA,NA,"D4 300g Forage type","no"
"1713","NN0196","A. angustissima 15132","Sheep",NA,NA,NA,0.5386,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"A. angustissima 15132","no"
"1714","NN0196","L. pallida 14203","Sheep",NA,NA,NA,0.6225,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"L. pallida 14203","no"
"1715","NN0196","S. sesban 1198","Sheep",NA,NA,NA,0.6042,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"S. sesban 1198","no"
"1716","NN0196","S. sesban 15019","Sheep",NA,NA,NA,0.613,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"S. sesban 15019","no"
"1717","NN0196","SS 1198 + AA 15132","Sheep",NA,NA,NA,0.6155,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"SS 1198 + AA 15132","no"
"1718","NN0196","SS 1198 + LP 14203","Sheep",NA,NA,NA,0.6535,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"SS 1198 + LP 14203","no"
"1719","NN0196","SS 15019 + AA 15132","Sheep",NA,NA,NA,0.6295,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"SS 15019 + AA 15132","no"
"1720","NN0196","SS 15019 + LP 14203","Sheep",NA,NA,NA,0.6205,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"SS 15019 + LP 14203","no"
"1721","NN0196","Wheat bran (control)","Sheep",NA,10.7713057151626,4.73337432640255,0.5705,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.5705,"Wheat bran (control)","yes"
"1722","NN0197","LAB (10.5g DM/kg LW)","Sheep",NA,10.40538,4.57257085175202,0.5686,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.5686,"LAB","yes"
"1723","NN0200","1RB:2NSM","Sheep",NA,17.2000666666667,7.55844798442648,0.6973,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.6973,"1RB:2NSM","no"
"1724","NN0200","2RB:1NSM","Sheep",NA,15.48573,6.80509482749326,0.6903,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.6903,"2RB:1NSM","no"
"1725","NN0200","NSM","Sheep",NA,18.8838,8.29835272237197,0.702,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.702,"NSM","no"
"1726","NN0200","RB","Sheep",NA,14.55006,6.39392124528302,0.7203,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.7203,"RB","no"
"1727","NN0201","Lablab, maize","Sheep",NA,12.8161743513757,5.63197742610769,0.701,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.701,"Lablab, maize","no"
"1728","NN0201","Lablab, no maize","Sheep",NA,13.73419608,6.03539559993531,0.759,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.759,"Lablab, no maize","yes"
