"","B.Code","D.Item","DC.Variable","DC.Value","is_entire_diet","is_group"
"10367","NJ0025","Leucaena leucocephala","GE",19,TRUE,FALSE
"10368","NJ0025","Leucaena leucocephala","NDF",409,TRUE,FALSE
"10369","NJ0032","Base","Ash",NA,FALSE,TRUE
"10370","NJ0032","Base","CP",NA,FALSE,TRUE
"10371","NJ0032","Base","EE",NA,FALSE,TRUE
"10372","NJ0032","Base","GE",NA,FALSE,TRUE
"10373","NJ0032","Base","NDF",742.5,FALSE,TRUE
"10374","NJ0044","Base","Ash",NA,FALSE,TRUE
"10375","NJ0044","Base","CP",NA,FALSE,TRUE
"10376","NJ0044","Base","EE",NA,FALSE,TRUE
"10377","NJ0044","Base","GE",NA,FALSE,TRUE
"10378","NJ0044","Base","NDF",742.5,FALSE,TRUE
"10379","NJ0047","Base","Ash",NA,FALSE,TRUE
"10380","NJ0047","Base","CP",NA,FALSE,TRUE
"10381","NJ0047","Base","EE",NA,FALSE,TRUE
"10382","NJ0047","Base","GE",NA,FALSE,TRUE
"10383","NJ0047","Base","NDF",742.5,FALSE,TRUE
"10384","NJ0052","Base","Ash",NA,FALSE,TRUE
"10385","NJ0052","Base","CP",NA,FALSE,TRUE
"10386","NJ0052","Base","EE",NA,FALSE,TRUE
"10387","NJ0052","Base","GE",NA,FALSE,TRUE
"10388","NJ0052","Base","NDF",742.5,FALSE,TRUE
"10389","NN0005","Base","Ash",NA,FALSE,TRUE
"10390","NN0005","Base","CP",NA,FALSE,TRUE
"10391","NN0005","Base","EE",NA,FALSE,TRUE
"10392","NN0005","Base","GE",NA,FALSE,TRUE
"10393","NN0005","Base","NDF",742.5,FALSE,TRUE
"10394","NN0007","Base","Ash",NA,FALSE,TRUE
"10395","NN0007","Base","CP",NA,FALSE,TRUE
"10396","NN0007","Base","EE",NA,FALSE,TRUE
"10397","NN0007","Base","GE",NA,FALSE,TRUE
"10398","NN0007","Base","NDF",742.5,FALSE,TRUE
"10399","NN0021","Base","Ash",NA,FALSE,TRUE
"10400","NN0021","Base","CP",NA,FALSE,TRUE
"10401","NN0021","Base","EE",NA,FALSE,TRUE
"10402","NN0021","Base","GE",NA,FALSE,TRUE
"10403","NN0021","Base","NDF",742.5,FALSE,TRUE
"10404","NN0022","Base","Ash",NA,FALSE,TRUE
"10405","NN0022","Base","CP",NA,FALSE,TRUE
"10406","NN0022","Base","EE",NA,FALSE,TRUE
"10407","NN0022","Base","GE",NA,FALSE,TRUE
"10408","NN0022","Base","NDF",742.5,FALSE,TRUE
"10409","NN0034","Base","Ash",NA,FALSE,TRUE
"10410","NN0034","Base","CP",NA,FALSE,TRUE
"10411","NN0034","Base","EE",NA,FALSE,TRUE
"10412","NN0034","Base","GE",NA,FALSE,TRUE
"10413","NN0034","Base","NDF",742.5,FALSE,TRUE
"10414","NN0061","Base","Ash",NA,FALSE,TRUE
"10415","NN0061","Base","CP",NA,FALSE,TRUE
"10416","NN0061","Base","EE",NA,FALSE,TRUE
"10417","NN0061","Base","GE",NA,FALSE,TRUE
"10418","NN0061","Base","NDF",742.5,FALSE,TRUE
"10419","NN0080","Base","Ash",NA,FALSE,TRUE
"10420","NN0080","Base","CP",NA,FALSE,TRUE
"10421","NN0080","Base","EE",NA,FALSE,TRUE
"10422","NN0080","Base","GE",NA,FALSE,TRUE
"10423","NN0080","Base","NDF",742.5,FALSE,TRUE
"10424","NN0081","Base","Ash",NA,FALSE,TRUE
"10425","NN0081","Base","CP",NA,FALSE,TRUE
"10426","NN0081","Base","EE",NA,FALSE,TRUE
"10427","NN0081","Base","GE",NA,FALSE,TRUE
"10428","NN0081","Base","NDF",742.5,FALSE,TRUE
"10429","NN0083","Base","Ash",NA,FALSE,TRUE
"10430","NN0083","Base","CP",NA,FALSE,TRUE
"10431","NN0083","Base","EE",NA,FALSE,TRUE
"10432","NN0083","Base","GE",NA,FALSE,TRUE
"10433","NN0083","Base","NDF",742.5,FALSE,TRUE
"10434","NN0085","Base","Ash",NA,FALSE,TRUE
"10435","NN0085","Base","CP",NA,FALSE,TRUE
"10436","NN0085","Base","EE",NA,FALSE,TRUE
"10437","NN0085","Base","GE",NA,FALSE,TRUE
"10438","NN0085","Base","NDF",742.5,FALSE,TRUE
"10439","NN0092.1","Base","Ash",NA,FALSE,TRUE
"10440","NN0092.1","Base","CP",NA,FALSE,TRUE
"10441","NN0092.1","Base","EE",NA,FALSE,TRUE
"10442","NN0092.1","Base","GE",NA,FALSE,TRUE
"10443","NN0092.1","Base","NDF",742.5,FALSE,TRUE
"10444","NN0092.2","Base","Ash",NA,FALSE,TRUE
"10445","NN0092.2","Base","CP",NA,FALSE,TRUE
"10446","NN0092.2","Base","EE",NA,FALSE,TRUE
"10447","NN0092.2","Base","GE",NA,FALSE,TRUE
"10448","NN0092.2","Base","NDF",742.5,FALSE,TRUE
"10449","NN0098","Base","Ash",NA,FALSE,TRUE
"10450","NN0098","Base","CP",NA,FALSE,TRUE
"10451","NN0098","Base","EE",NA,FALSE,TRUE
"10452","NN0098","Base","GE",NA,FALSE,TRUE
"10453","NN0098","Base","NDF",742.5,FALSE,TRUE
"10454","NN0108","Base","Ash",NA,FALSE,TRUE
"10455","NN0108","Base","CP",NA,FALSE,TRUE
"10456","NN0108","Base","EE",NA,FALSE,TRUE
"10457","NN0108","Base","GE",NA,FALSE,TRUE
"10458","NN0108","Base","NDF",742.5,FALSE,TRUE
"10459","NN0108","Maize","Ash",43,FALSE,FALSE
"10460","NN0108","Maize","CP",80,FALSE,FALSE
"10461","NN0108","Maize","EE",45,FALSE,FALSE
"10462","NN0108","Maize","GE",18.8,FALSE,FALSE
"10463","NN0108","Maize","NDF",155,FALSE,FALSE
"10464","NN0109.1","Base","Ash",NA,FALSE,TRUE
"10465","NN0109.1","Base","CP",NA,FALSE,TRUE
"10466","NN0109.1","Base","EE",NA,FALSE,TRUE
"10467","NN0109.1","Base","GE",NA,FALSE,TRUE
"10468","NN0109.1","Base","NDF",742.5,FALSE,TRUE
"10469","NN0109.2","Base","Ash",NA,FALSE,TRUE
"10470","NN0109.2","Base","CP",NA,FALSE,TRUE
"10471","NN0109.2","Base","EE",NA,FALSE,TRUE
"10472","NN0109.2","Base","GE",NA,FALSE,TRUE
"10473","NN0109.2","Base","NDF",742.5,FALSE,TRUE
"10474","NN0110.2","Base","Ash",NA,FALSE,TRUE
"10475","NN0110.2","Base","CP",NA,FALSE,TRUE
"10476","NN0110.2","Base","EE",NA,FALSE,TRUE
"10477","NN0110.2","Base","GE",NA,FALSE,TRUE
"10478","NN0110.2","Base","NDF",742.5,FALSE,TRUE
"10479","NN0112","Base","Ash",NA,FALSE,TRUE
"10480","NN0112","Base","CP",NA,FALSE,TRUE
"10481","NN0112","Base","EE",NA,FALSE,TRUE
"10482","NN0112","Base","GE",NA,FALSE,TRUE
"10483","NN0112","Base","NDF",742.5,FALSE,TRUE
"10484","NN0113","Base","Ash",NA,FALSE,TRUE
"10485","NN0113","Base","CP",NA,FALSE,TRUE
"10486","NN0113","Base","EE",NA,FALSE,TRUE
"10487","NN0113","Base","GE",NA,FALSE,TRUE
"10488","NN0113","Base","NDF",742.5,FALSE,TRUE
"10489","NN0113","Maize","Ash",43,FALSE,FALSE
"10490","NN0113","Maize","CP",80,FALSE,FALSE
"10491","NN0113","Maize","EE",45,FALSE,FALSE
"10492","NN0113","Maize","GE",18.8,FALSE,FALSE
"10493","NN0113","Maize","NDF",155,FALSE,FALSE
"10494","NN0115","Base","Ash",NA,FALSE,TRUE
"10495","NN0115","Base","CP",NA,FALSE,TRUE
"10496","NN0115","Base","EE",NA,FALSE,TRUE
"10497","NN0115","Base","GE",NA,FALSE,TRUE
"10498","NN0115","Base","NDF",742.5,FALSE,TRUE
"10499","NN0117","Base","Ash",NA,FALSE,TRUE
"10500","NN0117","Base","CP",NA,FALSE,TRUE
"10501","NN0117","Base","EE",NA,FALSE,TRUE
"10502","NN0117","Base","GE",NA,FALSE,TRUE
"10503","NN0117","Base","NDF",742.5,FALSE,TRUE
"10504","NN0117","Maize","Ash",43,FALSE,FALSE
"10505","NN0117","Maize","CP",80,FALSE,FALSE
"10506","NN0117","Maize","EE",45,FALSE,FALSE
"10507","NN0117","Maize","GE",18.8,FALSE,FALSE
"10508","NN0117","Maize","NDF",155,FALSE,FALSE
"10509","NN0118","Base","Ash",NA,FALSE,TRUE
"10510","NN0118","Base","CP",NA,FALSE,TRUE
"10511","NN0118","Base","EE",NA,FALSE,TRUE
"10512","NN0118","Base","GE",NA,FALSE,TRUE
"10513","NN0118","Base","NDF",742.5,FALSE,TRUE
"10514","NN0118","Maize","Ash",43,FALSE,FALSE
"10515","NN0118","Maize","CP",80,FALSE,FALSE
"10516","NN0118","Maize","EE",45,FALSE,FALSE
"10517","NN0118","Maize","GE",18.8,FALSE,FALSE
"10518","NN0118","Maize","NDF",155,FALSE,FALSE
"10519","NN0118","Soybean","Ash",57,FALSE,FALSE
"10520","NN0118","Soybean","CP",396,FALSE,FALSE
"10521","NN0118","Soybean","EE",214,FALSE,FALSE
"10522","NN0118","Soybean","GE",23.6,FALSE,FALSE
"10523","NN0118","Soybean","NDF",132,FALSE,FALSE
"10524","NN0119.1","Maize","Ash",43,FALSE,FALSE
"10525","NN0119.1","Maize","CP",80,FALSE,FALSE
"10526","NN0119.1","Maize","EE",45,FALSE,FALSE
"10527","NN0119.1","Maize","GE",18.8,FALSE,FALSE
"10528","NN0119.1","Maize","NDF",155,FALSE,FALSE
"10529","NN0119.2","Base","Ash",NA,FALSE,TRUE
"10530","NN0119.2","Base","CP",NA,FALSE,TRUE
"10531","NN0119.2","Base","EE",NA,FALSE,TRUE
"10532","NN0119.2","Base","GE",NA,FALSE,TRUE
"10533","NN0119.2","Base","NDF",742.5,FALSE,TRUE
"10534","NN0135","Base","Ash",NA,FALSE,TRUE
"10535","NN0135","Base","CP",NA,FALSE,TRUE
"10536","NN0135","Base","EE",NA,FALSE,TRUE
"10537","NN0135","Base","GE",NA,FALSE,TRUE
"10538","NN0135","Base","NDF",742.5,FALSE,TRUE
"10539","NN0135","Maize","Ash",43,FALSE,FALSE
"10540","NN0135","Maize","CP",80,FALSE,FALSE
"10541","NN0135","Maize","EE",45,FALSE,FALSE
"10542","NN0135","Maize","GE",18.8,FALSE,FALSE
"10543","NN0135","Maize","NDF",155,FALSE,FALSE
"10544","NN0137.1","Base","Ash",NA,FALSE,TRUE
"10545","NN0137.1","Base","CP",NA,FALSE,TRUE
"10546","NN0137.1","Base","EE",NA,FALSE,TRUE
"10547","NN0137.1","Base","GE",NA,FALSE,TRUE
"10548","NN0137.1","Base","NDF",742.5,FALSE,TRUE
"10549","NN0137.1","Maize","Ash",43,FALSE,FALSE
"10550","NN0137.1","Maize","CP",80,FALSE,FALSE
"10551","NN0137.1","Maize","EE",45,FALSE,FALSE
"10552","NN0137.1","Maize","GE",18.8,FALSE,FALSE
"10553","NN0137.1","Maize","NDF",155,FALSE,FALSE
"10554","NN0137.2","Base","Ash",NA,FALSE,TRUE
"10555","NN0137.2","Base","CP",NA,FALSE,TRUE
"10556","NN0137.2","Base","EE",NA,FALSE,TRUE
"10557","NN0137.2","Base","GE",NA,FALSE,TRUE
"10558","NN0137.2","Base","NDF",742.5,FALSE,TRUE
"10559","NN0137.2","Maize","Ash",43,FALSE,FALSE
"10560","NN0137.2","Maize","CP",80,FALSE,FALSE
"10561","NN0137.2","Maize","EE",45,FALSE,FALSE
"10562","NN0137.2","Maize","GE",18.8,FALSE,FALSE
"10563","NN0137.2","Maize","NDF",155,FALSE,FALSE
"10564","NN0137.3","Maize","Ash",43,FALSE,FALSE
"10565","NN0137.3","Maize","CP",80,FALSE,FALSE
"10566","NN0137.3","Maize","EE",45,FALSE,FALSE
"10567","NN0137.3","Maize","GE",18.8,FALSE,FALSE
"10568","NN0137.3","Maize","NDF",155,FALSE,FALSE
"10569","NN0137.4","Maize","Ash",43,FALSE,FALSE
"10570","NN0137.4","Maize","CP",80,FALSE,FALSE
"10571","NN0137.4","Maize","EE",45,FALSE,FALSE
"10572","NN0137.4","Maize","GE",18.8,FALSE,FALSE
"10573","NN0137.4","Maize","NDF",155,FALSE,FALSE
"10574","NN0155","Base","Ash",NA,FALSE,TRUE
"10575","NN0155","Base","CP",NA,FALSE,TRUE
"10576","NN0155","Base","EE",NA,FALSE,TRUE
"10577","NN0155","Base","GE",NA,FALSE,TRUE
"10578","NN0155","Base","NDF",742.5,FALSE,TRUE
"10579","NN0156","Base","Ash",NA,FALSE,TRUE
"10580","NN0156","Base","CP",NA,FALSE,TRUE
"10581","NN0156","Base","EE",NA,FALSE,TRUE
"10582","NN0156","Base","GE",NA,FALSE,TRUE
"10583","NN0156","Base","NDF",742.5,FALSE,TRUE
"10584","NN0180.1","Base","Ash",NA,FALSE,TRUE
"10585","NN0180.1","Base","CP",NA,FALSE,TRUE
"10586","NN0180.1","Base","EE",NA,FALSE,TRUE
"10587","NN0180.1","Base","GE",NA,FALSE,TRUE
"10588","NN0180.1","Base","NDF",742.5,FALSE,TRUE
"10589","NN0180.2","Base","Ash",NA,FALSE,TRUE
"10590","NN0180.2","Base","CP",NA,FALSE,TRUE
"10591","NN0180.2","Base","EE",NA,FALSE,TRUE
"10592","NN0180.2","Base","GE",NA,FALSE,TRUE
"10593","NN0180.2","Base","NDF",742.5,FALSE,TRUE
"10594","NN0188","Base","Ash",NA,FALSE,TRUE
"10595","NN0188","Base","CP",NA,FALSE,TRUE
"10596","NN0188","Base","EE",NA,FALSE,TRUE
"10597","NN0188","Base","GE",NA,FALSE,TRUE
"10598","NN0188","Base","NDF",742.5,FALSE,TRUE
"10599","NN0189","Base","Ash",NA,FALSE,TRUE
"10600","NN0189","Base","CP",NA,FALSE,TRUE
"10601","NN0189","Base","EE",NA,FALSE,TRUE
"10602","NN0189","Base","GE",NA,FALSE,TRUE
"10603","NN0189","Base","NDF",742.5,FALSE,TRUE
"10604","NN0191.2","Base","Ash",NA,FALSE,TRUE
"10605","NN0191.2","Base","CP",NA,FALSE,TRUE
"10606","NN0191.2","Base","EE",NA,FALSE,TRUE
"10607","NN0191.2","Base","GE",NA,FALSE,TRUE
"10608","NN0191.2","Base","NDF",742.5,FALSE,TRUE
"10609","NN0196","Base","Ash",NA,FALSE,TRUE
"10610","NN0196","Base","CP",NA,FALSE,TRUE
"10611","NN0196","Base","EE",NA,FALSE,TRUE
"10612","NN0196","Base","GE",NA,FALSE,TRUE
"10613","NN0196","Base","NDF",742.5,FALSE,TRUE
"10614","NN0197","Base","Ash",NA,FALSE,TRUE
"10615","NN0197","Base","CP",NA,FALSE,TRUE
"10616","NN0197","Base","EE",NA,FALSE,TRUE
"10617","NN0197","Base","GE",NA,FALSE,TRUE
"10618","NN0197","Base","NDF",742.5,FALSE,TRUE
"10619","NN0198","Base","Ash",NA,FALSE,TRUE
"10620","NN0198","Base","CP",NA,FALSE,TRUE
"10621","NN0198","Base","EE",NA,FALSE,TRUE
"10622","NN0198","Base","GE",NA,FALSE,TRUE
"10623","NN0198","Base","NDF",742.5,FALSE,TRUE
"10624","NN0200","Base","Ash",NA,FALSE,TRUE
"10625","NN0200","Base","CP",NA,FALSE,TRUE
"10626","NN0200","Base","EE",NA,FALSE,TRUE
"10627","NN0200","Base","GE",NA,FALSE,TRUE
"10628","NN0200","Base","NDF",742.5,FALSE,TRUE
"10629","NN0202","Base","Ash",NA,FALSE,TRUE
"10630","NN0202","Base","CP",NA,FALSE,TRUE
"10631","NN0202","Base","EE",NA,FALSE,TRUE
"10632","NN0202","Base","GE",NA,FALSE,TRUE
"10633","NN0202","Base","NDF",742.5,FALSE,TRUE
"10634","NN0204","Base","Ash",NA,FALSE,TRUE
"10635","NN0204","Base","CP",NA,FALSE,TRUE
"10636","NN0204","Base","EE",NA,FALSE,TRUE
"10637","NN0204","Base","GE",NA,FALSE,TRUE
"10638","NN0204","Base","NDF",742.5,FALSE,TRUE
"10639","NN0207.1","Base","Ash",NA,FALSE,TRUE
"10640","NN0207.1","Base","CP",NA,FALSE,TRUE
"10641","NN0207.1","Base","EE",NA,FALSE,TRUE
"10642","NN0207.1","Base","GE",NA,FALSE,TRUE
"10643","NN0207.1","Base","NDF",742.5,FALSE,TRUE
"10644","NN0207.2","Base","Ash",NA,FALSE,TRUE
"10645","NN0207.2","Base","CP",NA,FALSE,TRUE
"10646","NN0207.2","Base","EE",NA,FALSE,TRUE
"10647","NN0207.2","Base","GE",NA,FALSE,TRUE
"10648","NN0207.2","Base","NDF",742.5,FALSE,TRUE
"10649","NN0211","Base","Ash",NA,FALSE,TRUE
"10650","NN0211","Base","CP",NA,FALSE,TRUE
"10651","NN0211","Base","EE",NA,FALSE,TRUE
"10652","NN0211","Base","GE",NA,FALSE,TRUE
"10653","NN0211","Base","NDF",742.5,FALSE,TRUE
"10654","NN0212","Base","Ash",NA,FALSE,TRUE
"10655","NN0212","Base","CP",NA,FALSE,TRUE
"10656","NN0212","Base","EE",NA,FALSE,TRUE
"10657","NN0212","Base","GE",NA,FALSE,TRUE
"10658","NN0212","Base","NDF",742.5,FALSE,TRUE
"10659","NN0214","Base","Ash",NA,FALSE,TRUE
"10660","NN0214","Base","CP",NA,FALSE,TRUE
"10661","NN0214","Base","EE",NA,FALSE,TRUE
"10662","NN0214","Base","GE",NA,FALSE,TRUE
"10663","NN0214","Base","NDF",742.5,FALSE,TRUE
"10664","NN0216","Base","Ash",NA,FALSE,TRUE
"10665","NN0216","Base","CP",NA,FALSE,TRUE
"10666","NN0216","Base","EE",NA,FALSE,TRUE
"10667","NN0216","Base","GE",NA,FALSE,TRUE
"10668","NN0216","Base","NDF",742.5,FALSE,TRUE
"10669","NN0217","Base","Ash",NA,FALSE,TRUE
"10670","NN0217","Base","CP",NA,FALSE,TRUE
"10671","NN0217","Base","EE",NA,FALSE,TRUE
"10672","NN0217","Base","GE",NA,FALSE,TRUE
"10673","NN0217","Base","NDF",742.5,FALSE,TRUE
"10674","NN0224","Base","Ash",NA,FALSE,TRUE
"10675","NN0224","Base","CP",NA,FALSE,TRUE
"10676","NN0224","Base","EE",NA,FALSE,TRUE
"10677","NN0224","Base","GE",NA,FALSE,TRUE
"10678","NN0224","Base","NDF",742.5,FALSE,TRUE
"10679","NN0227","Base","Ash",NA,FALSE,TRUE
"10680","NN0227","Base","CP",NA,FALSE,TRUE
"10681","NN0227","Base","EE",NA,FALSE,TRUE
"10682","NN0227","Base","GE",NA,FALSE,TRUE
"10683","NN0227","Base","NDF",742.5,FALSE,TRUE
"10684","NN0230","Base","Ash",NA,FALSE,TRUE
"10685","NN0230","Base","CP",NA,FALSE,TRUE
"10686","NN0230","Base","EE",NA,FALSE,TRUE
"10687","NN0230","Base","GE",NA,FALSE,TRUE
"10688","NN0230","Base","NDF",742.5,FALSE,TRUE
"10689","NN0234","Base","Ash",NA,FALSE,TRUE
"10690","NN0234","Base","CP",NA,FALSE,TRUE
"10691","NN0234","Base","EE",NA,FALSE,TRUE
"10692","NN0234","Base","GE",NA,FALSE,TRUE
"10693","NN0234","Base","NDF",742.5,FALSE,TRUE
"10694","NN0236","Base","Ash",NA,FALSE,TRUE
"10695","NN0236","Base","CP",NA,FALSE,TRUE
"10696","NN0236","Base","EE",NA,FALSE,TRUE
"10697","NN0236","Base","GE",NA,FALSE,TRUE
"10698","NN0236","Base","NDF",742.5,FALSE,TRUE
"10699","NN0244.1","Base","Ash",NA,FALSE,TRUE
"10700","NN0244.1","Base","CP",NA,FALSE,TRUE
"10701","NN0244.1","Base","EE",NA,FALSE,TRUE
"10702","NN0244.1","Base","GE",NA,FALSE,TRUE
"10703","NN0244.1","Base","NDF",742.5,FALSE,TRUE
"10704","NN0251","Base","Ash",NA,FALSE,TRUE
"10705","NN0251","Base","CP",NA,FALSE,TRUE
"10706","NN0251","Base","EE",NA,FALSE,TRUE
"10707","NN0251","Base","GE",NA,FALSE,TRUE
"10708","NN0251","Base","NDF",742.5,FALSE,TRUE
"10709","NN0255","Base","Ash",NA,FALSE,TRUE
"10710","NN0255","Base","CP",NA,FALSE,TRUE
"10711","NN0255","Base","EE",NA,FALSE,TRUE
"10712","NN0255","Base","GE",NA,FALSE,TRUE
"10713","NN0255","Base","NDF",742.5,FALSE,TRUE
"10714","NN0272.1","Base","Ash",NA,FALSE,TRUE
"10715","NN0272.1","Base","CP",NA,FALSE,TRUE
"10716","NN0272.1","Base","EE",NA,FALSE,TRUE
"10717","NN0272.1","Base","GE",NA,FALSE,TRUE
"10718","NN0272.1","Base","NDF",742.5,FALSE,TRUE
"10719","NN0272.1.2","Base","Ash",NA,FALSE,TRUE
"10720","NN0272.1.2","Base","CP",NA,FALSE,TRUE
"10721","NN0272.1.2","Base","EE",NA,FALSE,TRUE
"10722","NN0272.1.2","Base","GE",NA,FALSE,TRUE
"10723","NN0272.1.2","Base","NDF",742.5,FALSE,TRUE
"10724","NN0272.2","Base","Ash",NA,FALSE,TRUE
"10725","NN0272.2","Base","CP",NA,FALSE,TRUE
"10726","NN0272.2","Base","EE",NA,FALSE,TRUE
"10727","NN0272.2","Base","GE",NA,FALSE,TRUE
"10728","NN0272.2","Base","NDF",742.5,FALSE,TRUE
"10729","NN0276.1","Base","Ash",NA,FALSE,TRUE
"10730","NN0276.1","Base","CP",NA,FALSE,TRUE
"10731","NN0276.1","Base","EE",NA,FALSE,TRUE
"10732","NN0276.1","Base","GE",NA,FALSE,TRUE
"10733","NN0276.1","Base","NDF",742.5,FALSE,TRUE
"10734","NN0276.2","Base","Ash",NA,FALSE,TRUE
"10735","NN0276.2","Base","CP",NA,FALSE,TRUE
"10736","NN0276.2","Base","EE",NA,FALSE,TRUE
"10737","NN0276.2","Base","GE",NA,FALSE,TRUE
"10738","NN0276.2","Base","NDF",742.5,FALSE,TRUE
"10739","NN0276.2","Leucaena leucocephala","Ash",85,FALSE,FALSE
"10740","NN0276.2","Leucaena leucocephala","CP",233,FALSE,FALSE
"10741","NN0276.2","Leucaena leucocephala","EE",40,FALSE,FALSE
"10742","NN0276.2","Leucaena leucocephala","GE",19,FALSE,FALSE
"10743","NN0276.2","Leucaena leucocephala","NDF",409,FALSE,FALSE
"10744","NN0279","Base","Ash",NA,FALSE,TRUE
"10745","NN0279","Base","CP",NA,FALSE,TRUE
"10746","NN0279","Base","EE",NA,FALSE,TRUE
"10747","NN0279","Base","GE",NA,FALSE,TRUE
"10748","NN0279","Base","NDF",742.5,FALSE,TRUE
"10749","NN0280.1","Base","Ash",NA,FALSE,TRUE
"10750","NN0280.1","Base","CP",NA,FALSE,TRUE
"10751","NN0280.1","Base","EE",NA,FALSE,TRUE
"10752","NN0280.1","Base","GE",NA,FALSE,TRUE
"10753","NN0280.1","Base","NDF",742.5,FALSE,TRUE
"10754","NN0282","Base","Ash",NA,FALSE,TRUE
"10755","NN0282","Base","CP",NA,FALSE,TRUE
"10756","NN0282","Base","EE",NA,FALSE,TRUE
"10757","NN0282","Base","GE",NA,FALSE,TRUE
"10758","NN0282","Base","NDF",742.5,FALSE,TRUE
"10759","NN0282","Maize","Ash",43,FALSE,FALSE
"10760","NN0282","Maize","CP",80,FALSE,FALSE
"10761","NN0282","Maize","EE",45,FALSE,FALSE
"10762","NN0282","Maize","GE",18.8,FALSE,FALSE
"10763","NN0282","Maize","NDF",155,FALSE,FALSE
"10764","NN0299","Base","Ash",NA,FALSE,TRUE
"10765","NN0299","Base","CP",NA,FALSE,TRUE
"10766","NN0299","Base","EE",NA,FALSE,TRUE
"10767","NN0299","Base","GE",NA,FALSE,TRUE
"10768","NN0299","Base","NDF",742.5,FALSE,TRUE
"10769","NN0315","Base","Ash",NA,FALSE,TRUE
"10770","NN0315","Base","CP",NA,FALSE,TRUE
"10771","NN0315","Base","EE",NA,FALSE,TRUE
"10772","NN0315","Base","GE",NA,FALSE,TRUE
"10773","NN0315","Base","NDF",742.5,FALSE,TRUE
"10774","NN0315","Maize","Ash",43,FALSE,FALSE
"10775","NN0315","Maize","CP",80,FALSE,FALSE
"10776","NN0315","Maize","EE",45,FALSE,FALSE
"10777","NN0315","Maize","GE",18.8,FALSE,FALSE
"10778","NN0315","Maize","NDF",155,FALSE,FALSE
"10779","NN0316","Base","Ash",NA,FALSE,TRUE
"10780","NN0316","Base","CP",NA,FALSE,TRUE
"10781","NN0316","Base","EE",NA,FALSE,TRUE
"10782","NN0316","Base","GE",NA,FALSE,TRUE
"10783","NN0316","Base","NDF",742.5,FALSE,TRUE
"10784","NN0318","Base","Ash",NA,FALSE,TRUE
"10785","NN0318","Base","CP",NA,FALSE,TRUE
"10786","NN0318","Base","EE",NA,FALSE,TRUE
"10787","NN0318","Base","GE",NA,FALSE,TRUE
"10788","NN0318","Base","NDF",742.5,FALSE,TRUE
"10789","NN0318","Maize","Ash",43,FALSE,FALSE
"10790","NN0318","Maize","CP",80,FALSE,FALSE
"10791","NN0318","Maize","EE",45,FALSE,FALSE
"10792","NN0318","Maize","GE",18.8,FALSE,FALSE
"10793","NN0318","Maize","NDF",155,FALSE,FALSE
"10794","NN0318","Soybean","Ash",57,FALSE,FALSE
"10795","NN0318","Soybean","CP",396,FALSE,FALSE
"10796","NN0318","Soybean","EE",214,FALSE,FALSE
"10797","NN0318","Soybean","GE",23.6,FALSE,FALSE
"10798","NN0318","Soybean","NDF",132,FALSE,FALSE
"10799","NN0321","Base","Ash",NA,FALSE,TRUE
"10800","NN0321","Base","CP",NA,FALSE,TRUE
"10801","NN0321","Base","EE",NA,FALSE,TRUE
"10802","NN0321","Base","GE",NA,FALSE,TRUE
"10803","NN0321","Base","NDF",742.5,FALSE,TRUE
"10804","NN0321","Maize","Ash",43,FALSE,FALSE
"10805","NN0321","Maize","CP",80,FALSE,FALSE
"10806","NN0321","Maize","EE",45,FALSE,FALSE
"10807","NN0321","Maize","GE",18.8,FALSE,FALSE
"10808","NN0321","Maize","NDF",155,FALSE,FALSE
"10809","NN0321","Soybean","Ash",57,FALSE,FALSE
"10810","NN0321","Soybean","CP",396,FALSE,FALSE
"10811","NN0321","Soybean","EE",214,FALSE,FALSE
"10812","NN0321","Soybean","GE",23.6,FALSE,FALSE
"10813","NN0321","Soybean","NDF",132,FALSE,FALSE
"10814","NN0322","Base","Ash",NA,FALSE,TRUE
"10815","NN0322","Base","CP",NA,FALSE,TRUE
"10816","NN0322","Base","EE",NA,FALSE,TRUE
"10817","NN0322","Base","GE",NA,FALSE,TRUE
"10818","NN0322","Base","NDF",742.5,FALSE,TRUE
"10819","NN0322","Maize","Ash",43,FALSE,FALSE
"10820","NN0322","Maize","CP",80,FALSE,FALSE
"10821","NN0322","Maize","EE",45,FALSE,FALSE
"10822","NN0322","Maize","GE",18.8,FALSE,FALSE
"10823","NN0322","Maize","NDF",155,FALSE,FALSE
"10824","NN0325","Base","Ash",NA,FALSE,TRUE
"10825","NN0325","Base","CP",NA,FALSE,TRUE
"10826","NN0325","Base","EE",NA,FALSE,TRUE
"10827","NN0325","Base","GE",NA,FALSE,TRUE
"10828","NN0325","Base","NDF",742.5,FALSE,TRUE
"10829","NN0326","Base","Ash",NA,FALSE,TRUE
"10830","NN0326","Base","CP",NA,FALSE,TRUE
"10831","NN0326","Base","EE",NA,FALSE,TRUE
"10832","NN0326","Base","GE",NA,FALSE,TRUE
"10833","NN0326","Base","NDF",742.5,FALSE,TRUE
"10834","NN0326","Maize","Ash",43,FALSE,FALSE
"10835","NN0326","Maize","CP",80,FALSE,FALSE
"10836","NN0326","Maize","EE",45,FALSE,FALSE
"10837","NN0326","Maize","GE",18.8,FALSE,FALSE
"10838","NN0326","Maize","NDF",155,FALSE,FALSE
"10839","NN0329","Base","Ash",NA,FALSE,TRUE
"10840","NN0329","Base","CP",NA,FALSE,TRUE
"10841","NN0329","Base","EE",NA,FALSE,TRUE
